"TIMESTAMP_END","NEE","SW_IN","TA","VPD","SWC"
2023-03-13 16:00:00,-1.8399,194.927,9.1618,6.4837366020144,31.1942
2023-03-13 16:30:00,-0.562006,150.517,8.83269,6.63795194799172,31.2
2023-03-13 17:00:00,-1.5442,208.358,9.16761,6.85068421337263,31.2
2023-03-13 18:00:00,0.692017,80.4452,8.2411,6.2416670652232,31.2
2023-03-14 07:30:00,NA,119.5,1.06731,2.8832246957387,31.2
2023-03-14 08:00:00,-1.46815,225.5,1.94236,3.23080119862841,31.2
2023-03-14 08:30:00,-3.33467,337.351,3.08282,3.85239663905159,31.2
2023-03-14 09:00:00,-3.46129,308.602,2.90994,4.32965510014877,31.2
2023-03-14 09:30:00,-3.50703,288.612,3.11626,4.49468233628186,31.2
2023-03-14 10:00:00,-4.89921,377.39,3.61229,4.72263309443065,31.2
2023-03-14 10:30:00,-7.04508,628.357,4.33592,5.50799139347141,31.2
2023-03-14 11:00:00,-8.26298,740.15,4.34473,6.02764109564167,31.2
2023-03-14 11:30:00,-9.2441,778.592,4.2141,6.08988464908467,31.2
2023-03-14 12:00:00,-7.38005,696.227,4.11666,5.90218981210922,31.2
2023-03-14 12:30:00,-8.19409,751.552,4.42202,6.11194463558264,31.2
2023-03-14 13:00:00,-8.99396,867.217,5.20121,6.6373987497029,31.2
2023-03-14 13:30:00,-10.267,857.983,4.79656,6.67059495364611,31.2
2023-03-14 14:00:00,-11.044,822.71,5.19844,6.70368666068684,31.2
2023-03-14 14:30:00,-9.17509,779.897,4.91288,6.45626991892583,31.2
2023-03-14 15:00:00,-8.32558,732.563,4.74685,6.20051611085209,31.2
2023-03-14 15:30:00,-8.37796,659.975,4.30126,5.81159558546937,31.2
2023-03-14 16:00:00,-6.70244,554.806,3.64928,5.49758987076763,31.2
2023-03-14 16:30:00,-4.94665,441.526,3.23196,5.37969071362942,31.1925
2023-03-14 17:00:00,-3.91735,332.647,2.90537,5.00846719581926,31.1958
2023-03-14 17:30:00,-3.11032,237.129,2.77615,4.78216314586757,31.2
2023-03-15 07:30:00,0.407472,118.028,-0.25406,3.00028703845783,31.1975
2023-03-15 08:00:00,-1.12787,226.354,0.549085,3.51506564689255,31.1975
2023-03-15 08:30:00,-2.39559,341.748,1.46872,4.00746470755783,31.195
2023-03-15 09:00:00,-3.48228,452.056,2.70024,4.7367924358042,31.1975
2023-03-15 09:30:00,-5.09251,555.607,4.11725,5.72431141141647,31.195
2023-03-15 10:00:00,-7.01317,643.233,5.78504,6.77666157962316,31.1775
2023-03-15 10:30:00,-7.49146,717.94,6.65325,7.78105287228702,31.1858
2023-03-15 11:00:00,-9.04797,780.846,7.93794,8.79088821789994,31.1875
2023-03-15 11:30:00,-7.5515,840.311,8.1127,9.41283602314374,31.18
2023-03-15 12:00:00,-7.64342,883.461,8.87347,10.2077677815568,31.1875
2023-03-15 12:30:00,-9.89441,901.686,9.92072,11.04175628223,31.16
2023-03-15 13:00:00,-9.25545,905.222,10.5668,11.9431633052321,31.1575
2023-03-15 13:30:00,-8.43747,891.094,10.5374,12.3566818309908,31.16
2023-03-15 14:00:00,-8.47127,853.085,11.1142,12.494103360888,31.1625
2023-03-15 14:30:00,-8.31361,798.405,12.4067,13.1630506657613,31.15
2023-03-15 15:00:00,-6.63661,726.808,12.8409,13.588476902514,31.095
2023-03-15 15:30:00,-5.89567,643.77,12.0187,13.1893163283043,31.08
2023-03-15 16:00:00,-6.3235,545.735,12.2477,13.044355556382,31.06
2023-03-15 16:30:00,-3.90435,440.32,11.9901,13.0006308886402,31.0675
2023-03-15 17:00:00,-3.52302,330.499,11.3974,12.3104036094742,31.0675
2023-03-15 17:30:00,-1.71067,218.691,11.0405,11.6677829257706,31.05
2023-03-15 18:00:00,-0.0250652,107.282,10.0895,10.4626134969237,31.03
2023-03-16 07:30:00,0.2433049,80.3431,1.04938,3.43683686227606,30.9025
2023-03-16 08:00:00,-2.56579395238095,233.667,3.32678,4.29339948464469,30.9
2023-03-16 08:30:00,-1.46388,344.262,6.64762,5.64412674074992,30.9025
2023-03-16 09:00:00,-3.31959,453.765,8.30288,7.41502302031243,30.905
2023-03-16 09:30:00,-5.64426,553.056,10.5445,9.28782765842029,30.9025
2023-03-16 10:00:00,-6.49776,641.533,12.0069,11.4255472560691,30.9
2023-03-16 10:30:00,-9.45232,710.25,13.2207,13.3333964909789,30.9025
2023-03-16 11:00:00,-9.23542,743.78,13.3771,14.0389702500306,30.9
2023-03-16 11:30:00,-8.29547,788.055,14.2397,14.9392952265681,30.9
2023-03-16 12:00:00,-9.25171,830.473,15.2548,15.5240442079908,30.9
2023-03-16 12:30:00,-8.59519,835.063,15.8457,16.5282109731392,30.9
2023-03-16 13:00:00,-10.1547,826.711,16.5108,17.3446668728861,30.9
2023-03-16 13:30:00,-8.61176,810.327,16.7417,17.6996973483662,30.9
2023-03-16 14:00:00,-7.83126,765.021,17.6418,18.4374655758528,30.9
2023-03-16 14:30:00,-7.37399,753.035,17.8239,18.975677569478,30.9
2023-03-16 15:00:00,-5.818,615.88,18.31,19.448705693741,30.9
2023-03-16 15:30:00,-2.886,365.091,17.352,17.7355230067397,30.9
2023-03-16 16:00:00,-1.87104,334.718,17.3776,17.4389854858514,30.9
2023-03-16 16:30:00,-3.43786,389.058,18.0631,17.9851718586096,30.9
2023-03-16 17:00:00,0.0537631904761905,142.047,16.6925,16.4250540295262,30.9
2023-03-16 17:30:00,0.927003,96.9292,15.9197,14.9764000768193,30.9017
2023-03-17 07:30:00,0.512979,71.9652,10.1544,7.14493196966183,30.9567
2023-03-17 08:30:00,0.109173047619048,52.6851,8.6979,4.53287078276616,30.9
2023-03-17 09:00:00,NA,99.7845,9.44176,5.23240896296342,30.9
2023-03-17 09:30:00,3.85068,116.704,10.4232,5.92525653302645,30.9075
2023-03-17 10:00:00,-3.4087,150.841,9.83944,4.92580080587319,30.9033
2023-03-17 10:30:00,-1.63685714285714,195.737,10.8097,5.66395152618695,30.905
2023-03-17 11:00:00,-3.06220861904762,242.942,10.0529,4.60569210972729,30.9033
2023-03-17 11:30:00,-1.5195,253.299,11.0553,4.56055511515817,30.9083
2023-03-17 12:00:00,-7.54367,289.304,11.6334,4.63717585195926,30.9458
2023-03-17 12:30:00,NA,200.572,10.7622,4.03174409294953,30.9475
2023-03-17 13:00:00,-1.96203742857143,193.706,10.9655,3.46308202034599,30.9508
2023-03-17 13:30:00,-6.48332,445.753,12.5281,4.26474514423461,30.9675
2023-03-17 14:00:00,-6.61038,591.064,14.3583,5.72332014022711,30.9783
2023-03-17 14:30:00,-6.04693,466.65,14.8144,6.24273180480245,30.9825
2023-03-17 15:00:00,-3.27718,283.485,14.9002,6.43417260454492,30.9708
2023-03-17 15:30:00,-3.62911,276.68,15.2784,6.24161224333059,30.9817
2023-03-17 16:00:00,-2.7756,230.952,15.7251,6.64238844515274,30.9725
2023-03-17 16:30:00,-0.889819,154.634,15.7056,6.27012487371377,30.9467
2023-03-18 07:30:00,-0.64766,85.2591,3.49315,3.51633629893889,30.8783
2023-03-18 08:00:00,-3.15465,205.294,4.03349,3.79973534534576,30.8667
2023-03-18 08:30:00,-3.68073,286.818,4.37699,4.13040665993341,30.8633
2023-03-18 09:00:00,-4.73756,392.637,5.22123,4.7518225209523,30.8708
2023-03-18 09:30:00,-5.98654,531.892,6.01833,5.45944416707708,30.8775
2023-03-18 10:00:00,-7.68616,654.014,6.90682,6.21561089876975,30.86
2023-03-18 10:30:00,-6.90879,599.396,7.0633,6.83074775215434,30.85
2023-03-18 11:00:00,-6.92575,723.569,7.73973,7.79157070994932,30.8442
2023-03-18 11:30:00,-9.98635,800.966,7.90648,8.41177193270742,30.8042
2023-03-18 12:00:00,-9.18593,826.635,9.37465,8.96743719883729,30.7967
2023-03-18 12:30:00,-9.16292,661.032,9.55527,9.44352511517323,30.7833
2023-03-18 13:00:00,-7.30509,652.869,9.55215,9.28114701087303,30.7825
2023-03-18 13:30:00,-9.13456,822.773,10.6069,10.47953665964,30.7675
2023-03-18 14:00:00,-10.4013,843.163,11.0337,11.2948950270413,30.7367
2023-03-18 14:30:00,-10.5751,774.084,11.3061,11.72136202368,30.7517
2023-03-18 15:00:00,-6.8912,721.195,11.0636,11.4774605764082,30.72
2023-03-18 15:30:00,-7.50965,599.128,11.3872,11.3621978740955,30.7333
2023-03-18 16:00:00,-4.22297,438.128,11.003,11.0268053426503,30.7158
2023-03-18 16:30:00,-5.17475,452.47,11.4511,11.7624264031541,30.715
2023-03-18 17:00:00,-3.1769,337.896,11.2013,11.2800936226604,30.7017
2023-03-18 17:30:00,-1.85141,224.236,10.6078,10.5904070873193,30.7075
2023-03-18 18:00:00,0.0971268,115.58,9.56075,9.55747848063703,30.7025
2023-03-19 07:30:00,0.191152,141.733,-2.12584,2.88009245967924,30.7
2023-03-19 08:00:00,-0.798947,254.086,-1.43305,3.14015010012767,30.7
2023-03-19 08:30:00,-1.47621,370.334,-0.882245,3.43475082959244,30.7
2023-03-19 09:00:00,-3.57326,482.562,-0.0618358,3.86633253838741,30.7
2023-03-19 09:30:00,-4.83467,584.749,0.29181,4.3471512944501,30.7
2023-03-19 10:00:00,-6.3487,670.351,0.749665,4.77684538384151,30.7
2023-03-19 10:30:00,-7.33913,741.046,1.12428,5.18216861753207,30.7
2023-03-19 11:00:00,-8.99289,798.335,1.69909,5.48025440142164,30.7
2023-03-19 11:30:00,-7.94889,851.01,2.57042,5.80827884905005,30.7
2023-03-19 12:00:00,-9.7417,889.123,3.39559,6.04258993130025,30.7
2023-03-19 12:30:00,-10.3942,907.788,4.02849,6.60561626141788,30.7
2023-03-19 13:00:00,-9.91739,908.473,4.42073,7.02088057553615,30.7
2023-03-19 13:30:00,-9.27122,889.784,4.87812,7.26510680448667,30.7
2023-03-19 14:00:00,-11.3338,852.098,5.45101,7.64274693253659,30.6983
2023-03-19 14:30:00,-7.04983,800.431,6.21347,7.98239340903111,30.6967
2023-03-19 15:00:00,-7.31129,742.058,6.3373,8.04509019473004,30.6967
2023-03-19 15:30:00,-7.19001,664.255,5.97333,7.90426517933228,30.6933
2023-03-19 16:00:00,-6.86424,567.863,6.44127,8.07322563432622,30.6867
2023-03-19 16:30:00,-5.11324,459.402,6.33923,8.02339619613171,30.68
2023-03-19 17:00:00,-4.40164,346.589,6.21791,7.73952031385012,30.6717
2023-03-19 17:30:00,-1.40212,234.868,5.6815,7.27224552763531,30.6708
2023-03-19 18:00:00,-0.529872,124.828,4.7019,6.55976555045029,30.66
2023-03-20 07:30:00,-0.200271142857143,144.506,-3.18156,1.63756330331625,30.5
2023-03-20 08:00:00,-1.18069123809524,254.879,-0.895038,2.303200610507,30.5
2023-03-20 08:30:00,-1.99853,370.259,1.19001,3.41798406192645,30.5033
2023-03-20 09:00:00,-4.11116,479.011,2.66206,4.49717025132814,30.5
2023-03-20 09:30:00,-4.69816,577.452,3.83111,5.42462205536228,30.5033
2023-03-20 10:00:00,-6.0593,662.273,4.92108,6.24733530123506,30.5058
2023-03-20 10:30:00,-7.53438,727.207,5.90081,7.1142022097219,30.51
2023-03-20 11:00:00,-6.87661,783.417,6.30844,7.58070198226203,30.515
2023-03-20 11:30:00,-7.56008,823.505,6.99842,8.09998382408439,30.53
2023-03-20 12:00:00,-8.74075,847.862,8.04032,8.91700892081817,30.545
2023-03-20 12:30:00,-9.87595,850.996,8.43187,9.34449205614891,30.565
2023-03-20 13:00:00,-9.49073,844.86,8.97117,9.83212853164868,30.5717
2023-03-20 13:30:00,-8.07123,839.42,9.16298,10.0512922193392,30.5817
2023-03-20 14:00:00,-8.48427,815.89,10.0943,10.6558044772784,30.5942
2023-03-20 14:30:00,-6.52606,781.012,10.3642,10.6998387500378,30.6
2023-03-20 15:00:00,-7.31754,737.152,10.9806,11.1085388544238,30.5992
2023-03-20 15:30:00,-6.55619,661.402,11.1271,11.1897853339298,30.6017
2023-03-20 16:00:00,-4.46912,563.531,11.4642,11.4378793550325,30.5958
2023-03-20 16:30:00,-3.95521,454.693,11.4514,11.606556235292,30.6017
2023-03-20 17:00:00,-6.48152,344.906,10.9368,11.1849257435019,30.5883
2023-03-20 17:30:00,-1.58649,234.111,10.6307,10.7252272881657,30.59
2023-03-20 18:00:00,NA,123.756,9.79963,9.77565534180337,30.5675
2023-03-21 07:30:00,NA,153.799,-1.3866,1.58215974925883,30.4575
2023-03-21 08:00:00,-0.987875619047619,238.328,1.38279,2.62548405533423,30.4633
2023-03-21 08:30:00,-3.25395542857143,334.375,3.51949,3.536759649387,30.4717
2023-03-21 09:00:00,-5.84376142857143,469.715,6.27069,5.38716477846053,30.4667
2023-03-21 09:30:00,-8.50713523809524,595.176,9.12504,6.84140959555718,30.4742
2023-03-21 10:00:00,-4.13933,675.838,11.9578,10.4410370570191,30.4708
2023-03-21 10:30:00,-10.2321,746.163,13.0508,12.2466535079303,30.4767
2023-03-21 11:00:00,-8.40358,809.844,14.0908,14.0863812479619,30.4725
2023-03-21 11:30:00,-8.4513,842.496,14.7438,15.1406087109819,30.465
2023-03-21 12:00:00,-7.25527,853.455,15.4387,16.0525442546733,30.475
2023-03-21 12:30:00,-7.31713,847.415,16.0196,16.9531322060198,30.4825
2023-03-21 13:00:00,-7.45585,844.657,16.2164,17.325277197579,30.485
2023-03-21 13:30:00,-8.21834,835.513,17.1549,18.320595414632,30.4833
2023-03-21 14:00:00,-6.43259,783.688,17.2491,18.3913000678568,30.4908
2023-03-21 14:30:00,-6.36781,736.125,17.5498,18.5517039376247,30.4817
2023-03-21 15:00:00,-6.67955,694.073,17.4042,18.252466268892,30.485
2023-03-21 15:30:00,-5.26137,606.951,17.6104,18.3587428756729,30.4933
2023-03-21 16:00:00,-4.62371,511.952,17.3314,17.7530910492796,30.4917
2023-03-21 16:30:00,-2.83161,326.179,16.5105,16.8547461979231,30.495
2023-03-21 17:00:00,-3.17664,347.583,16.9767,17.2511507453225,30.4967
2023-03-21 17:30:00,-0.957992,219.184,16.0185,15.9677323460114,30.5167
2023-03-21 18:00:00,0.432039,62.1998,14.2924,14.1639673195731,30.5308
2023-03-22 07:30:00,-0.683031761904762,87.6266,7.70441,4.83424209601415,30.3125
2023-03-22 08:00:00,NA,111.398,8.77881,5.95430506336701,30.3
2023-03-22 08:30:00,-1.16836,177.935,9.57996,7.36799303789597,30.305
2023-03-22 09:00:00,-6.14035,422.808,11.8273,9.43687108661101,30.3025
2023-03-22 09:30:00,-4.12354,264.949,11.8676,9.68900187472988,30.3
2023-03-22 10:00:00,-5.55532,389.717,13.0478,10.7006249216442,30.3008
2023-03-22 10:30:00,-3.82223,340.853,13.5107,11.2186594824464,30.3008
2023-03-22 11:00:00,-4.24646,370.694,13.9649,11.8817380789084,30.3025
2023-03-22 11:30:00,-5.80997,401.712,14.36,12.5849464902205,30.305
2023-03-22 12:00:00,-4.12265,327.363,14.2679,12.2186023320645,30.3
2023-03-22 12:30:00,-3.70997,259.827,13.8391,11.4580663681183,30.2992
2023-03-22 13:00:00,0.175027,261.291,14.0642,11.4749583017927,30.3
2023-03-22 13:30:00,-2.15177,283.609,14.1213,11.2892190613197,30.3025
2023-03-22 14:00:00,-3.13586,259.701,14.1096,11.2052451637419,30.3
2023-03-22 14:30:00,-3.30537,309.329,14.7517,11.5312242681553,30.3008
2023-03-22 15:00:00,-5.81321,411.266,15.0978,11.8711431670691,30.3008
2023-03-22 15:30:00,-4.64679,303.931,13.9963,9.85585045004949,30.3
2023-03-22 16:00:00,-5.5772,366.098,14.3746,9.59245101624686,30.3017
2023-03-22 16:30:00,-4.82853,434.475,15.737,11.0463050911427,30.3025
2023-03-22 17:00:00,-3.01789,295.049,15.3526,10.1066809010668,30.3058
2023-03-22 17:30:00,-0.733688,147.89,14.3509,8.51232484016754,30.3092
2023-03-22 18:00:00,NA,82.8843,13.5719,7.49170937797867,30.3167
2023-03-23 07:30:00,-0.303596,81.8481,10.262,1.59823171800285,30.3958
2023-03-23 08:00:00,-1.46119,131.066,10.6038,1.85226046201882,30.3892
2023-03-23 08:30:00,-3.64367,244.818,11.5538,2.39596277419595,30.3925
2023-03-23 09:00:00,-5.08656,377.708,13.0323,3.55520465179285,30.3875
2023-03-23 09:30:00,-6.62471,490.89,14.7542,5.08840945831175,30.3975
2023-03-23 10:00:00,-7.8034,577.973,16.5003,7.09469785237234,30.3942
2023-03-23 10:30:00,-8.83421,569.568,17.2691,8.01439930253845,30.3942
2023-03-23 11:00:00,-5.52344,626.535,19.2288,10.0395182582045,30.3867
2023-03-23 11:30:00,-7.60767,713.911,21.3619,12.9288148160635,30.38
2023-03-23 12:00:00,-7.76534,804.431,23.5723,17.4939694767691,30.3608
2023-03-23 12:30:00,-9.07792,796.535,24.8882,19.9772254575348,30.3675
2023-03-23 13:00:00,-7.22787,769.108,26.2553,23.0140344557083,30.3517
2023-03-23 13:30:00,-5.91721,636.986,26.2427,23.6178213149255,30.3375
2023-03-23 14:00:00,-3.82934,449.778,25.8995,22.9728123962027,30.2075
2023-03-23 14:30:00,-4.67973,513.81,25.8593,22.3839432560545,30.1792
2023-03-23 15:00:00,-5.91996,609.109,26.6829,24.0550808500852,30.16
2023-03-23 15:30:00,-4.42152,551.713,26.5113,23.7573385019516,30.1775
2023-03-23 16:00:00,-3.30718,450.01,26.719,23.9703787252101,30.1525
2023-03-23 16:30:00,-2.7382,363.818,26.6101,23.5096285704828,30.1475
2023-03-23 17:00:00,-1.69004,304.859,26.1983,22.6731688697918,30.135
2023-03-23 17:30:00,1.37661261904762,167.384,25.4096,20.971229551896,30.1225
2023-03-23 18:00:00,2.62469,71.0287,24.4473,18.9721780781509,30.1142
2023-03-24 07:30:00,0.855715,67.0926,16.6477,5.25138773647431,30.1033
2023-03-24 08:00:00,-1.4575509047619,146.407,17.3041,5.79798263375626,30.1092
2023-03-24 08:30:00,-2.57917,215.412,18.4455,7.25565804460011,30.105
2023-03-24 09:00:00,-5.20513,338.696,20.6258,9.50057409290484,30.1033
2023-03-24 09:30:00,-4.74455,331.857,22.0426,11.851883477521,30.1083
2023-03-24 10:00:00,-4.00056754285714,458.098,23.3163,13.6375834972937,30.1067
2023-03-24 10:30:00,-2.43714604761905,267.082,23.4509,15.1548609284549,30.1083
2023-03-24 11:00:00,-0.0602594,175.629,20.8503,11.0680294738262,30.1083
2023-03-24 11:30:00,-4.21074,283.605,21.3276,10.9871861578253,30.1117
2023-03-24 12:00:00,-7.068,606.51,22.3572,12.7672895031221,30.105
2023-03-24 12:30:00,-9.60635,810.616,23.395,14.7931914970331,30.1117
2023-03-24 13:00:00,-9.40138,753.351,23.6594,15.5190467777942,30.1183
2023-03-24 13:30:00,-9.45098,730.523,24.1587,16.3347619671102,30.115
2023-03-24 14:00:00,-8.59354,771.176,24.9114,18.1513443033941,30.125
2023-03-24 14:30:00,-8.69423,614.082,24.6401,17.638229522163,30.12
2023-03-24 15:00:00,-7.59534,526.761,24.6756,17.2856856839525,30.1283
2023-03-24 15:30:00,-2.15631,315.633,23.7058,15.9946746795866,30.13
2023-03-24 16:00:00,-2.25774,279.676,22.7514,14.6232780006113,30.14
2023-03-24 16:30:00,2.22909004761905,77.4186,20.9939,11.988628322974,30.14
2023-03-24 17:30:00,4.11684138095238,91.7136,15.2384,1.02588476777028,30.1867
2023-03-25 08:00:00,NA,51.7776,7.18961,0.0504180042386437,30.1692
2023-03-25 08:30:00,NA,148.534,8.16927,0.0510974207355841,30.1375
2023-03-25 09:00:00,NA,79.5191,8.78728,0.0890904572742124,30.1117
2023-03-25 09:30:00,8.15876050952381,46.8592,8.33424,0.126408882761411,30.1192
2023-03-25 10:00:00,NA,58.5095,8.7202,0.150411618378838,30.1175
2023-03-25 10:30:00,3.83834717619048,75.3935,9.19154,0.212302264343665,30.1092
2023-03-25 11:00:00,NA,93.638,9.2057,0.25506908726072,30.1042
2023-03-25 11:30:00,-3.04827,190.62,9.82633,0.332859708751516,30.1117
2023-03-25 12:00:00,1.93223280952381,152.344,9.84674,0.418015024712111,30.1142
2023-03-25 12:30:00,-0.614831,172.365,9.83745,0.371782279352679,30.1317
2023-03-25 13:00:00,-0.718976,201.02,10.7654,0.504764719093289,30.1383
2023-03-25 13:30:00,-1.24002,302.007,11.7983,0.89270995762506,30.1383
2023-03-25 14:00:00,-2.46128,324.26,12.5933,1.41395643028265,30.1375
2023-03-25 14:30:00,-2.68748,301.347,13.518,1.78020056550922,30.1542
2023-03-25 15:00:00,-3.8234,390.078,14.332,2.34015949484466,30.1792
2023-03-25 15:30:00,-3.44602,555.637,16.8271,3.71634232315392,30.1775
2023-03-25 16:00:00,-4.62153,519.942,18.4411,5.34273278854726,30.1933
2023-03-25 16:30:00,-3.88139,432.463,19.4144,6.12938084054304,30.195
2023-03-25 17:00:00,-1.89348,259.841,19.7919,6.73984742871937,30.2042
2023-03-25 17:30:00,-0.4933693,213.575,20.4743,7.1650256179271,30.1942
2023-03-25 18:00:00,3.59701052380952,59.5017,18.2065,4.58692745444338,30.1925
2023-03-26 07:00:00,1.43603,53.4558,12.0873,8.12806813631413,30.0917
2023-03-26 07:30:00,-1.29347580952381,167.652,13.1208,9.05773648255729,30.085
2023-03-26 08:00:00,-3.36206,277.614,13.9305,9.72142748375016,30.0867
2023-03-26 08:30:00,-3.17447,390.369,14.8079,10.5002528080237,30.0942
2023-03-26 09:00:00,-3.3503,500.639,15.7547,11.8375892820519,30.0958
2023-03-26 09:30:00,-4.81768,602.589,16.3048,13.2902570654415,30.0975
2023-03-26 10:00:00,-4.8921,693.803,17.2088,14.7104084948023,30.0967
2023-03-26 10:30:00,-6.39666,685.328,18.0651,15.8345114942621,30.0933
2023-03-26 11:00:00,-5.38575,519.009,17.9505,15.3705923593529,30.0892
2023-03-26 11:30:00,-5.58433,784.588,19.1379,17.3020598541503,30.0983
2023-03-26 12:00:00,-5.66522,906.412,20.5001,19.6757811010569,30.0983
2023-03-26 12:30:00,-7.40497,909.707,20.9336,20.9590688606977,30.0967
2023-03-26 13:00:00,-6.24002,899.713,21.2847,21.7551715262381,30.095
2023-03-26 13:30:00,-5.76527,881.78,21.7237,22.9435120585764,30.1
2023-03-26 14:00:00,-6.79053,835.204,22.3715,23.9276619325257,30.1
2023-03-26 14:30:00,-5.743,783.713,22.5185,23.5179599934828,30.1
2023-03-26 15:00:00,-5.33649,733.352,22.8559,23.4931993267643,30.1
2023-03-26 15:30:00,-5.25502,662.833,23.0777,23.8327790020969,30.1
2023-03-26 16:00:00,-3.70893,567.251,23.2998,24.8042575240964,30.0983
2023-03-26 16:30:00,-3.26925842857143,457.591,23.3126,24.1442098067653,30.1
2023-03-26 17:00:00,-1.73414,347.806,22.751,23.7396893394722,30.1
2023-03-26 17:30:00,0.152233,238.136,21.8903,21.3154360948533,30.0992
2023-03-26 18:00:00,1.29121,132.189,20.4791,18.3026316610049,30.1
2023-03-27 07:30:00,-1.82234861904762,162.496,10.9563,4.4621916981717,30.075
2023-03-27 08:00:00,-3.18347,211.884,12.6109,6.25417603846116,30.0775
2023-03-27 08:30:00,-1.14472,112.068,13.2453,7.10037761198373,30.0333
2023-03-27 09:00:00,-1.68773,131.962,13.7601,7.86866014712969,30.0375
2023-03-27 09:30:00,-3.0001,170.963,14.2537,8.0817308751164,30.0275
2023-03-27 10:00:00,-2.81066,205.888,14.6425,8.45606669278744,30.0175
2023-03-27 10:30:00,-6.68001,388.684,15.7273,8.71750154312162,29.9975
2023-03-27 11:00:00,-4.6377,355.544,16.6927,9.7221998596825,30
2023-03-27 11:30:00,-7.2514,504.77,17.3224,10.1027189577339,29.995
2023-03-27 12:00:00,-9.54264,613.875,18.0984,10.8748703733854,29.97
2023-03-27 12:30:00,-9.7982,758.855,19.6759,11.6456412217163,29.9425
2023-03-27 13:00:00,-6.48071,858.833,19.9076,12.4471805085817,29.9525
2023-03-27 13:30:00,-7.02224,829.462,20.8635,13.8932981219104,29.92
2023-03-27 14:00:00,-7.36544,792.031,21.7484,14.935653324048,29.92
2023-03-27 14:30:00,-7.1772,746.451,22.6287,16.1556988373888,29.895
2023-03-27 15:00:00,-6.08889,682.672,23.1169,17.0161445712023,29.9
2023-03-27 15:30:00,-5.9082,597.738,23.7129,16.9626275850344,29.88
2023-03-27 16:00:00,-4.75402,545.45,25.1056,19.1701025654445,29.87
2023-03-27 16:30:00,-0.619084,240.367,23.587,16.9485028276892,29.8675
2023-03-27 17:00:00,-0.656350571428571,163.302,23.202,15.0353813605281,29.845
2023-03-27 17:30:00,-0.916132523809524,181.743,23.4428,15.3965457551096,29.8325
2023-03-27 18:00:00,1.2738,134.682,23.3416,21.2465935535003,29.8158
2023-03-28 08:00:00,1.47873,56.4282,11.0661,5.8882358996242,29.9475
2023-03-28 08:30:00,0.448782,91.947,11.2082,6.04958570859856,29.9725
2023-03-28 09:00:00,-1.48807557142857,118.803,11.6171,6.34052129716604,29.9725
2023-03-28 09:30:00,-2.54548666666667,174.06,12.2339,7.12672126918936,29.975
2023-03-28 10:00:00,-2.47853180952381,167.13,12.9374,7.58983971477041,29.9942
2023-03-28 10:30:00,-2.67525857142857,137.821,12.4422,7.36565573533454,29.97
2023-03-28 11:00:00,-2.77964,210.442,12.8253,7.68590912963338,29.9533
2023-03-28 11:30:00,-5.51626933333333,348.852,13.7596,8.39818044376372,29.9608
2023-03-28 12:00:00,-8.77406,484.485,14.7257,8.67689507977357,29.9408
2023-03-28 12:30:00,-5.99327,368.445,14.4032,9.0469417358107,29.9325
2023-03-28 13:00:00,-4.46564,375.044,14.7125,9.20781122204341,29.9167
2023-03-28 13:30:00,-4.77351,346.708,14.7538,9.7570676890709,29.8925
2023-03-28 14:00:00,-3.55506,298.367,14.8073,9.96732553358293,29.8867
2023-03-28 14:30:00,-2.90177,202.43,14.4234,9.92180634663973,29.8783
2023-03-28 15:00:00,-2.44871,177.004,14.4217,10.2518165703019,29.8917
2023-03-28 15:30:00,-2.67804761904762,173.643,14.3952,10.4098832708953,29.8867
2023-03-28 16:00:00,-1.46859,166.392,14.3846,10.7433797329124,29.8692
2023-03-28 16:30:00,-0.58923,121.085,14.408,10.6501007094235,29.8667
2023-03-28 17:00:00,NA,74.6485,14.1151,9.08261846477175,29.8583
2023-03-29 07:00:00,12.3531367142857,61.8692,1.62854,0.0641542830476283,29.7925
2023-03-29 07:30:00,NA,178.721,4.02804,0.0615667664919417,29.8058
2023-03-29 08:00:00,0.579006428571429,295.415,6.68306,1.28021313617142,29.8075
2023-03-29 08:30:00,-4.49837,399.358,8.9291,4.09141951427321,29.8025
2023-03-29 09:00:00,-4.60421,506.224,10.0086,5.63454110284252,29.7942
2023-03-29 09:30:00,-6.44495,607.981,11.2948,7.33872346106702,29.7983
2023-03-29 10:00:00,-7.02591,697.685,12.1723,8.65435545751334,29.7975
2023-03-29 10:30:00,-7.8347,765.398,12.0209,9.16645047337555,29.7892
2023-03-29 11:00:00,-9.15671,823.731,12.5598,9.93357400393124,29.7725
2023-03-29 11:30:00,-6.29236,860.265,13.2445,11.1686910326264,29.7875
2023-03-29 12:00:00,-11.5323,908.097,14.2576,12.1940138930046,29.7733
2023-03-29 12:30:00,-12.4847,952.5,14.5437,12.5491493142827,29.7875
2023-03-29 13:00:00,-10.2116,879.058,14.9782,12.7738865469171,29.7733
2023-03-29 13:30:00,-9.48466,918.473,15.3021,13.7391700008585,29.7625
2023-03-29 14:00:00,-7.59452,809.634,15.4924,13.835783184556,29.7692
2023-03-29 14:30:00,-6.32727,646.542,15.0073,13.3837064428238,29.7758
2023-03-29 15:00:00,-7.55672,576.443,15.311,14.0675964587498,29.7817
2023-03-29 15:30:00,-4.69241,433.197,15.0402,13.2996447238398,29.7767
2023-03-29 16:00:00,-5.71418,482.135,15.7511,13.7819365430479,29.7858
